Evidenz_ID;Quellbereich;Relativer_Pfad;Dateiname;Erweiterung;Groesse_Byte;Aenderungszeit_UTC;Attribute;SHA256;Signatur;Partnerdatei;Kategorie;Moegliche_Relevanz;Pruefergebnis;Offene_Frage
SRC-DAT-0058;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM27.DOT;EDWFRM27.DOT;DOT;40960;2001-03-20T09:59:42Z;Archive;42497e0bfb78b7bc2d78765a72d5f4a6dc43b18b2ff2d17da65c8e4b67ff7b30;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0059;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM28.DOT;EDWFRM28.DOT;DOT;34816;2001-03-20T10:00:54Z;Archive;39fc598d366e82b857e834e3b1e4ec90e4f177701b59a91a43816342b966934e;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0060;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM30.DOT;EDWFRM30.DOT;DOT;43008;2007-05-08T08:48:36.033000Z;Archive;e75de9be56ad700f46256d55813e63e1c71defffd7aaa0bd5304ad572624774d;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0061;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM31.DOT;EDWFRM31.DOT;DOT;33792;2001-03-20T10:04:00Z;Archive;52d02ae9461aefc70d074854aee79b1078b3313becb4daf88e55f8e79df357bc;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0062;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM80.DOT;EDWFRM80.DOT;DOT;46592;2007-05-08T08:49:05.880000Z;Archive;040b7bdc3c1df66208820e6266392fd27a4f4bf10b448ac22369123c3280c8df;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0063;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM81.DOT;EDWFRM81.DOT;DOT;46592;2007-05-08T08:49:33.935000Z;Archive;a7c7e9ab3d0634dd9951e870d486aa166a3fdc9b55f2e8cccbf0ecc31f6fee03;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0064;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM82.DOT;EDWFRM82.DOT;DOT;47616;2007-05-08T08:49:51.454000Z;Archive;01121ff5b701369c59292b694a2cb8f86b750351d636c6819a92ca08c4f6048a;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0065;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM83.DOT;EDWFRM83.DOT;DOT;33280;2001-03-20T10:07:48Z;Archive;23697850160c04b6cc2b0e616c696ddc4959926e5e48a33c443bfd19203cb39b;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0066;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM85.DOT;EDWFRM85.DOT;DOT;32768;2001-03-20T10:08:40Z;Archive;1af98583c2cb14fca07133be5f3a9cbadb83f1229b6bbe8f78758717c1dfc639;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0067;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM86.DOT;EDWFRM86.DOT;DOT;32768;2001-03-20T10:09:08Z;Archive;a4aec1cab4dc49356f760eabad532a514524ea77c398bb282f43ce47524a9d68;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0068;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM88.DOT;EDWFRM88.DOT;DOT;46592;2007-05-08T08:50:34.424000Z;Archive;2d5d3255a3a43beefe169368d1884d7528814bfe518772c352e2a627373f8df1;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0069;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM89.DOT;EDWFRM89.DOT;DOT;46592;2007-05-08T08:50:55.185000Z;Archive;a1ef98958784d6c906bf290dc3ee9a4cc16e58d3dbd05351e1da0889ff7f7d80;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0070;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM90.DOT;EDWFRM90.DOT;DOT;46592;2007-05-08T08:51:15.852000Z;Archive;3a0e6e02a0c9a184abcab11e159df5d9ebe32b434f4c7a2f89645bc7128f0050;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0071;EDW3DAT;gesicherte Vorlagen\20070508\EDWFRM90.SIK.DOT;EDWFRM90.SIK.DOT;DOT;35328;2001-10-08T11:30:04Z;Archive;cd856c47d98a4a511bbd5daa4ffd6072808facb795005e5f711c2cdb9cfa5779;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0072;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM01.dot;EDWFRM01.dot;DOT;50688;2009-06-09T08:29:23.203000Z;Archive;0e2c56ebe7c68c25963485641775448c9bfe387372561fd33088d5e6c544046c;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0073;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM02.DOT;EDWFRM02.DOT;DOT;49152;2009-01-28T08:45:48.828000Z;Archive;a3dcadb943078ef0526649f4440739519cf14bfc0a3b69fff33be885b1303b1f;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0074;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM03.DOT;EDWFRM03.DOT;DOT;48128;2009-01-28T08:47:23.093000Z;Archive;237d8d231bb686858cc9a54d47c9e95aa5c4c074a6fb9e266e0ddc1bf96c0c74;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0075;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM04.DOT;EDWFRM04.DOT;DOT;47616;2009-01-28T08:48:39.984000Z;Archive;4069cd7ac9323e880417c46c3a63019aaa2d98f4efd8056fb9110dc6c06ff844;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0076;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM05.DOT;EDWFRM05.DOT;DOT;59904;2009-01-28T08:50:18.578000Z;Archive;817fbe1048bd29d892edb846988941a9ba6794bf1f132d2185d49ded563ebbdb;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0077;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM06.DOT;EDWFRM06.DOT;DOT;30208;2008-04-23T09:39:11.265000Z;Archive;e82ad297d1db7b77a6fa4b74276ca284a14ffbfcc4b8258ba03d3fde5b55ff1e;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0078;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM08.DOT;EDWFRM08.DOT;DOT;35840;2001-03-20T09:55:34Z;Archive;0a4628aa77d05e932cff2ee08074bc5d47693e332e3823a1de1879d6f319daad;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0079;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM11.DOT;EDWFRM11.DOT;DOT;49664;2009-01-28T08:52:07.671000Z;Archive;67b888e3170b9dd84ff4d1f509d7dae1cf73e6d933201089bf4c3c9989f9b5d6;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0080;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM20.DOT;EDWFRM20.DOT;DOT;47616;2009-01-28T08:53:18.734000Z;Archive;f088ff3ae7b85a199ac1f4ee80f5176a1ce064d5b6d74ab29e1d6a976ea39464;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0081;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM27.DOT;EDWFRM27.DOT;DOT;40960;2001-03-20T09:59:42Z;Archive;42497e0bfb78b7bc2d78765a72d5f4a6dc43b18b2ff2d17da65c8e4b67ff7b30;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0082;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM28.DOT;EDWFRM28.DOT;DOT;34816;2001-03-20T10:00:54Z;Archive;39fc598d366e82b857e834e3b1e4ec90e4f177701b59a91a43816342b966934e;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0083;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM30.DOT;EDWFRM30.DOT;DOT;46592;2009-01-28T08:55:10.031000Z;Archive;31acbd94adefa92db6fdeef5d11fc0af6272d257661f35663ecb248f95ebcbbd;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0084;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM31.DOT;EDWFRM31.DOT;DOT;33792;2001-03-20T10:04:00Z;Archive;52d02ae9461aefc70d074854aee79b1078b3313becb4daf88e55f8e79df357bc;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0085;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM80.DOT;EDWFRM80.DOT;DOT;44544;2009-01-28T08:56:41.875000Z;Archive;3525b9f2bb80d1ea7126895ad8cc9ae5b93efa948fea5435ab7f3e63b78eacd6;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0086;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM81.DOT;EDWFRM81.DOT;DOT;45568;2009-01-28T08:57:43.562000Z;Archive;c2201dda54b74160ebca37fc17db3aa2baeca850e980ac33d38954975f264e5a;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0087;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM82.DOT;EDWFRM82.DOT;DOT;46080;2009-01-28T08:58:36.640000Z;Archive;a4e65af69d7a6582cf13189c50fcebe194b8f2b853bee1c2bd5d08d98bfaf3e6;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0088;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM83.DOT;EDWFRM83.DOT;DOT;33280;2001-03-20T10:07:48Z;Archive;23697850160c04b6cc2b0e616c696ddc4959926e5e48a33c443bfd19203cb39b;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0089;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM85.DOT;EDWFRM85.DOT;DOT;32768;2001-03-20T10:08:40Z;Archive;1af98583c2cb14fca07133be5f3a9cbadb83f1229b6bbe8f78758717c1dfc639;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0090;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM86.DOT;EDWFRM86.DOT;DOT;32768;2001-03-20T10:09:08Z;Archive;a4aec1cab4dc49356f760eabad532a514524ea77c398bb282f43ce47524a9d68;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0091;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM88.DOT;EDWFRM88.DOT;DOT;44544;2009-01-28T09:03:36.203000Z;Archive;a2da78f39bf922fe2d110be3a4defe37767277ddf4577d20decc8f46f62f758e;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0092;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM89.DOT;EDWFRM89.DOT;DOT;45056;2009-01-28T09:04:42.343000Z;Archive;722256125035aa659d3169b3a9f3aa0775478e5ad019669b87e37c04fac212de;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0093;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM90.DOT;EDWFRM90.DOT;DOT;45568;2009-01-28T09:05:47.656000Z;Archive;c0624ce72cee478b78cf30eb06997b9e99d62c2d463c3e37df7e07fafe78fe5a;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0094;EDW3DAT;gesicherte Vorlagen\20100125\EDWFRM90.SIK.DOT;EDWFRM90.SIK.DOT;DOT;46592;2008-04-23T12:15:23.203000Z;Archive;e41b5b67c5b75c7b75392c1cbd2f94e83a491ce63dd4717c330809505eaa525f;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0095;EDW3DAT;GRAFIK.TXT;GRAFIK.TXT;TXT;2;2026-08-04T15:02:11.997784Z;Archive;7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6;unbekanntes Binaerformat;;Bericht/Auswertung;Bericht, Auswertung oder lesbare technische Unterlage.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-DAT-0096;EDW3DAT;KASSENZ.DAT;KASSENZ.DAT;DAT;128;2001-03-20T10:18:00Z;Archive;84c661cb867aa6330d940e9e92d9d2d69d5f4b90fb2c394e7c29063b455bc764;unbekanntes Binaerformat;KASSENZ.IDX;Daten;"Moeglicher fachlicher Datenbestand; Inhalte wurden nicht exportiert.";"Metadaten, SHA-256 und Header erfasst; keine Datensaetze exportiert, kein Index geoeffnet oder repariert.";Welche fachliche Bedeutung, Schluessel und Aufbewahrungsregeln gelten?
SRC-DAT-0097;EDW3DAT;KASSENZ.IDX;KASSENZ.IDX;IDX;8192;2001-03-20T10:18:00Z;Archive;8c71e47e9b0cc5c9753e51982e6ec03ccc4862f800e55383dc553a534e7bd732;unbekanntes Binaerformat;KASSENZ.DAT;Index;"Partnerindex zu einem Datenbestand; nicht geoeffnet oder repariert.";"Metadaten, SHA-256 und Header erfasst; keine Datensaetze exportiert, kein Index geoeffnet oder repariert.";Welche fachliche Bedeutung, Schluessel und Aufbewahrungsregeln gelten?
SRC-DAT-0098;EDW3DAT;LISTE.LST;LISTE.LST;LST;2906;2007-01-09T07:58:22.750000Z;Archive;cff0e7779f164436270ed58ee2d1ce4a443c53d2e0b09c99a03b0c3bf5db971d;Text/ASCII- oder ANSI-nah;;Bericht/Auswertung;Bericht, Auswertung oder lesbare technische Unterlage.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-DAT-0099;EDW3DAT;LOG00;LOG00;(keine);18655;2006-05-02T15:13:18Z;Archive;e0a7d04cd20be934a6fa4b0cabe72ff16ad08f42e603a92dfc9ad4c7a79e6791;Text/ASCII- oder ANSI-nah;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-DAT-0100;EDW3DAT;LOG01;LOG01;(keine);0;2007-02-13T14:02:39.750000Z;Archive;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;leer;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-DAT-0101;EDW3DAT;LOG02;LOG02;(keine);0;2010-01-25T10:55:43.804875Z;Archive;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;leer;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-DAT-0102;EDW3DAT;LOG03;LOG03;(keine);76;2021-06-14T11:08:51.800559Z;Archive;dccbd46727a8aa1058a376d26d049d5edf386ddf9e3bb3234c6418f3c995ba90;Text/ASCII- oder ANSI-nah;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-DAT-0103;EDW3DAT;LOG04;LOG04;(keine);0;2024-02-13T16:02:21.712637Z;Archive;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;leer;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-DAT-0104;EDW3DAT;LOG05;LOG05;(keine);0;2024-06-10T09:07:20.601298Z;Archive;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;leer;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-DAT-0105;EDW3DAT;LOG10;LOG10;(keine);324;2001-04-04T10:11:38Z;Archive;42e66c718239f9b6a85138c0aa2d1db5e89b1a8723ebd6a5356623bc0b65759a;Text/ASCII- oder ANSI-nah;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-DAT-0106;EDW3DAT;LOG99;LOG99;(keine);2324;2001-03-16T09:00:44Z;Archive;b616e406d2d80d95148a287004c447b3b272acef3e7ce2bd8c40b07c2c736701;Text/ASCII- oder ANSI-nah;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-DAT-0107;EDW3DAT;PKZIP.EXE;PKZIP.EXE;EXE;42166;1993-02-01T00:04:16Z;Archive;900149dcbadcec47e4dd3ca658f1adaf10ae9548e469f372b2e3174b9696d2a5;PE/Windows-Programmdatei;;Wartungswerkzeug;"Wartungs-, Installations- oder Reorganisationsartefakt; nie ausgefuehrt.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-DAT-0108;EDW3DAT;PLAN.DOT;PLAN.DOT;DOT;166912;2001-04-04T10:01:52Z;Archive;1d774d0949e5375d9b31bdd4bdfdf1cd319b90acf7d32d64f8f64f53d00328fb;OLE-Compound-Document;;Vorlage;"Dokument- oder Formularvorlage; nur statisch untersucht.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-DAT-0109;EDW3DAT;PLAN.TXT;PLAN.TXT;TXT;568;1997-12-17T13:49:04Z;Archive;653d231daae3b9424499d0021ba37fc1a06be1191a9e89a762bb6d0a415495a5;Text/ASCII- oder ANSI-nah;;Bericht/Auswertung;Bericht, Auswertung oder lesbare technische Unterlage.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-DAT-0110;EDW3DAT;rebuild.err;rebuild.err;ERR;1176780;2007-07-24T08:25:35.968750Z;Archive;1fc1c32c99228a602cc1cceee91110f5392f048a965b7000d754c7a067619584;unbekanntes Binaerformat;;Protokoll;"Betriebs-, Fehler- oder temporaeres Artefakt; keine Rohinhalte dokumentiert.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-DAT-0111;EDW3DAT;REBUILD.EXE;REBUILD.EXE;EXE;535286;1995-10-05T00:50:00Z;Archive;4db4ec69dfcbceb2b93a24c403852de2721da5c6d031930af8c05603bc202c69;PE/Windows-Programmdatei;;Wartungswerkzeug;"Wartungs-, Installations- oder Reorganisationsartefakt; nie ausgefuehrt.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-DAT-0112;EDW3DAT;REORG-W.BAT;REORG-W.BAT;BAT;3674;1999-11-17T17:48:34Z;Archive;f6c737878d1634b14e8b3b2bea77166be65b393e3fe6688918bf6d53e0c473bc;Text/ASCII- oder ANSI-nah;;Wartungswerkzeug;"Wartungs-, Installations- oder Reorganisationsartefakt; nie ausgefuehrt.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
